"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.884712138E0,-4.798705578E-1,-1.063027382E-1,1.864192963E0
1.889712138E0,-5.629572868E-1,-8.304083347E-2,2.312729836E0
1.894712138E0,-6.109048128E-1,-1.364107132E-1,2.840857506E0
1.899712138E0,-5.897930861E-1,-3.013211489E-1,3.509945869E0
1.904712138E0,-5.292698741E-1,-5.686619282E-1,4.231223106E0
1.909712138E0,-5.102553964E-1,-8.991035223E-1,4.923127174E0
1.914712138E0,-5.384978652E-1,-1.179154277E0,5.441349030E0
1.919712138E0,-4.769489169E-1,-1.240009546E0,5.165428162E0
1.924712138E0,-5.831140280E-1,-1.402617335E0,5.398780823E0
1.929712138E0,-7.012199759E-1,-1.603098869E0,5.492547989E0
1.934712138E0,-8.477077484E-1,-1.663517952E0,5.126719475E0
1.939712138E0,-1.042464852E0,-1.644887686E0,4.532998085E0
1.944712138E0,-1.209523678E0,-1.623801827E0,3.806986809E0
1.949712138E0,-1.298747778E0,-1.553030491E0,3.042459488E0
1.954712138E0,-1.239478588E0,-1.435289621E0,2.242542267E0
1.959712138E0,-9.893050790E-1,-1.320444226E0,1.457130432E0
1.964712138E0,-7.154403925E-1,-1.202926636E0,8.334970474E-1
1.969712138E0,-6.234843731E-1,-1.038613677E0,3.948345184E-1
1.974712138E0,-4.997167289E-1,-8.700401783E-1,8.462905884E-3
1.979712138E0,-3.389638364E-1,-6.801355481E-1,-1.384906769E-1
1.984712138E0,-3.041451871E-1,-5.620273352E-1,-1.153945923E-3
1.989712138E0,-3.107195199E-1,-5.399051905E-1,2.298355103E-1
1.994712138E0,-3.051785827E-1,-6.250905991E-1,4.752655029E-1
1.999712138E0,-2.749538124E-1,-7.437978983E-1,5.834484100E-1
2.004712138E0,-2.619279623E-1,-9.281876087E-1,5.680255890E-1
2.009712138E0,-2.392147183E-1,-1.098881483E0,4.827041626E-1
2.014712138E0,-2.290752530E-1,-1.239778638E0,3.338518143E-1
2.019712138E0,-2.586066127E-1,-1.378402233E0,1.184654236E-1
2.024712138E0,-2.680192590E-1,-1.470080853E0,-1.232194901E-1
2.029712138E0,-2.704959512E-1,-1.476552486E0,-3.036823273E-1
2.034712138E0,-2.897331417E-1,-1.466210127E0,-4.116725922E-1
2.039712138E0,-1.875451505E-1,-1.405660629E0,-5.113229752E-1
2.044712138E0,-6.662395597E-2,-1.230679989E0,-5.510425568E-1
2.049712138E0,7.209372520E-2,-9.837127924E-1,-5.461835861E-1
2.054712138E0,2.292176336E-1,-7.140558362E-1,-5.442380905E-1
2.059712138E0,3.591877818E-1,-4.535424709E-1,-5.879716873E-1
2.064712138E0,4.574418366E-1,-2.265404463E-1,-7.124547958E-1
2.069712138E0,5.149152875E-1,-4.969120026E-3,-9.635944366E-1
2.074712138E0,5.401497483E-1,1.601886749E-1,-1.321151733E0
2.079712138E0,5.174009204E-1,2.622185946E-1,-1.759163857E0
2.084712138E0,4.838854074E-1,3.236703873E-1,-2.202315331E0
2.089712138E0,4.176686704E-1,3.612301350E-1,-2.589057446E0
2.094712138E0,3.176823854E-1,3.657292128E-1,-2.941124916E0
2.099712138E0,1.004036665E-1,3.092907667E-1,-3.254281998E0
2.104712138E0,-1.428983808E-1,2.020312548E-1,-3.480687141E0
2.109712138E0,-3.677451015E-1,6.953334808E-2,-3.648740768E0
2.114712138E0,-5.188993216E-1,-5.096578598E-2,-3.735007286E0
2.119712138E0,-5.818108320E-1,-1.478527784E-1,-3.761277199E0
2.124712138E0,-6.013045907E-1,-2.252479792E-1,-3.751508713E0
2.129712138E0,-6.010245681E-1,-3.051362634E-1,-3.734357834E0
2.134712138E0,-5.419688225E-1,-3.155177236E-1,-3.705014229E0
2.139712138E0,-4.620064497E-1,-2.653468847E-1,-3.656433105E0
2.144712138E0,-3.497830629E-1,-1.816310287E-1,-3.631215096E0
2.149712138E0,-2.322594523E-1,-9.571009874E-2,-3.600444794E0
2.154712138E0,-1.464453340E-1,-2.352350950E-2,-3.559377670E0
2.159712138E0,-7.572728395E-2,7.776427269E-2,-3.511300087E0
2.164712138E0,-3.367817402E-2,1.854187846E-1,-3.504873276E0
2.169712138E0,3.089904785E-3,2.378631830E-1,-3.483798027E0
2.174712138E0,1.989221573E-2,2.864538431E-1,-3.478454113E0
2.179712138E0,6.553590298E-3,3.070930243E-1,-3.461793423E0
2.184712138E0,-2.995324135E-2,3.394992352E-1,-3.416823387E0
2.189712138E0,-8.269202709E-2,3.354513645E-1,-3.346691132E0
2.194712138E0,-1.145014763E-1,3.105690479E-1,-3.235434532E0
2.199712138E0,-1.398990154E-1,2.722682953E-1,-3.110650539E0
2.204712138E0,-1.646897793E-1,2.681220770E-1,-2.952988625E0
2.209712138E0,-1.682790518E-1,2.259856462E-1,-2.786120415E0
2.214712138E0,-2.185466290E-1,1.628674269E-1,-2.616936684E0
2.219712138E0,-2.244326472E-1,1.140078306E-1,-2.444012642E0
2.224712138E0,-1.554973722E-1,1.124460697E-1,-2.279036522E0
2.229712138E0,-8.556467295E-2,1.475237608E-1,-2.108820915E0
2.234712138E0,-6.506764889E-2,2.058662176E-1,-1.965737343E0
2.239712138E0,-8.346199989E-2,2.651369572E-1,-1.835097790E0
2.244712138E0,-1.219763458E-1,3.007813692E-1,-1.724089622E0
2.249712138E0,-1.719458103E-1,3.245444298E-1,-1.643397331E0
2.254712138E0,-2.193610370E-1,3.433575630E-1,-1.566610336E0
2.259712138E0,-2.842682898E-1,3.808593750E-1,-1.482657433E0
2.264712138E0,-3.692183197E-1,4.296103716E-1,-1.407208443E0
2.269712138E0,-4.808634222E-1,4.416686296E-1,-1.313616753E0
2.274712138E0,-6.309084892E-1,4.279080629E-1,-1.224203110E0
2.279712138E0,-7.877691388E-1,4.046694040E-1,-1.173789024E0
2.284712138E0,-9.618340731E-1,3.840652704E-1,-1.184121132E0
2.289712138E0,-1.095005274E0,3.592385054E-1,-1.241790771E0
2.294712138E0,-1.217298746E0,2.967066765E-1,-1.355670929E0
2.299712138E0,-1.277116776E0,2.595551014E-1,-1.423988342E0
2.304712138E0,-1.350887775E0,2.157312632E-1,-1.457443237E0
2.309712138E0,-1.364632607E0,1.985517740E-1,-1.377134323E0
2.314712138E0,-1.362818003E0,1.937966347E-1,-1.315444946E0
2.319712138E0,-1.353191137E0,1.803109646E-1,-1.230701447E0
2.324712138E0,-1.334091425E0,1.699639559E-1,-1.105619431E0
2.329712138E0,-1.289069772E0,1.869472265E-1,-9.437322617E-1
2.334712138E0,-1.238022208E0,2.493624687E-1,-7.516832352E-1
2.339712138E0,-1.169301510E0,3.246960640E-1,-4.489088058E-1
2.344712138E0,-1.082202077E0,3.389085531E-1,-1.057367325E-1
2.349712138E0,-9.538413882E-1,3.152276278E-1,2.346220016E-1
2.354712138E0,-8.563412428E-1,2.329117060E-1,5.588665009E-1
2.359712138E0,-7.632730603E-1,1.230933666E-1,8.833580017E-1
2.364712138E0,-7.113137245E-1,9.899139404E-3,1.204800606E0
2.369712138E0,-6.748866439E-1,-8.406436443E-2,1.555693626E0
2.374712138E0,-6.634595394E-1,-1.836956739E-1,1.882368088E0
2.379712138E0,-6.504957676E-1,-3.112457991E-1,2.198136330E0
2.384712138E0,-6.739807129E-1,-4.470212460E-1,2.489991188E0
2.389712138E0,-7.346860766E-1,-5.412076712E-1,2.750200272E0
2.394712138E0,-8.395777941E-1,-5.854581594E-1,2.945539474E0
2.399712138E0,-9.336652160E-1,-5.938571095E-1,3.065446854E0
2.404712138E0,-1.022669196E0,-5.190529823E-1,3.086865425E0
2.409712138E0,-1.060516477E0,-4.048467875E-1,3.003077507E0
2.414712138E0,-1.009761095E0,-2.596887350E-1,2.799345970E0
2.419712138E0,-9.061203599E-1,-8.832615614E-2,2.497572899E0
2.424712138E0,-8.085080385E-1,1.028608680E-1,2.169752121E0
2.429712138E0,-7.488588095E-1,2.834805250E-1,1.915408134E0
2.434712138E0,-6.668250561E-1,4.328134656E-1,1.772086143E0
2.439712138E0,-5.993429422E-1,5.261946917E-1,1.748710632E0
2.444712138E0,-5.340435505E-1,5.640313625E-1,1.860257149E0
2.449712138E0,-5.209642649E-1,5.016947985E-1,2.091771126E0
2.454712138E0,-5.554206371E-1,3.808727264E-1,2.435568810E0
2.459712138E0,-5.448533297E-1,1.698591113E-1,2.862064362E0
2.464712138E0,-5.225493312E-1,-9.921014309E-2,3.315890312E0
2.469712138E0,-5.326378345E-1,-4.199045897E-1,3.835015297E0
2.474712138E0,-5.330783129E-1,-7.289468050E-1,4.412334442E0
2.479712138E0,-4.842159748E-1,-9.715161324E-1,4.973460197E0
2.484712138E0,-4.071209431E-1,-1.101876259E0,5.461730003E0
2.489712138E0,-3.143227100E-1,-1.139601231E0,5.758762360E0
2.494712138E0,-2.443668246E-1,-1.073574901E0,5.868654251E0
2.499712138E0,-1.270791590E-1,-9.347988367E-1,5.757667542E0
2.504712138E0,2.882534266E-2,-7.635862827E-1,5.393053055E0
2.509712138E0,1.902657151E-1,-5.688662529E-1,4.780277252E0
2.514712138E0,3.955193162E-1,-3.594741523E-1,3.967862129E0
2.519712138E0,6.046771407E-1,-1.543120742E-1,3.115767479E0
2.524712138E0,7.962650657E-1,4.911309481E-2,2.299528122E0
2.529712138E0,9.640412927E-1,2.106012106E-1,1.562483788E0
2.534712138E0,1.093587041E0,3.472730517E-1,9.509353638E-1
2.539712138E0,1.163998723E0,4.156173468E-1,4.627552032E-1
2.544712138E0,1.193402410E0,4.080414772E-1,5.300235748E-2
2.549712138E0,1.135982394E0,3.395517468E-1,-2.560472488E-1
2.554712138E0,1.053555965E0,1.933488846E-1,-4.033365250E-1
2.559712138E0,9.703847170E-1,-2.954286337E-2,-3.994941711E-1
2.564712138E0,8.702905774E-1,-3.341854811E-1,-2.273626328E-1
2.569712138E0,8.001148701E-1,-6.622395515E-1,5.229377747E-2
2.574712138E0,7.447237968E-1,-1.000282168E0,3.525323868E-1
2.579712138E0,7.000061870E-1,-1.296324015E0,6.820659637E-1
2.584712138E0,6.692385674E-1,-1.543725252E0,9.508342743E-1
2.589712138E0,6.520743370E-1,-1.754955888E0,1.218383789E0
2.594712138E0,6.735418439E-1,-1.883744240E0,1.452590942E0
2.599712138E0,7.181645632E-1,-1.920303822E0,1.599552155E0
2.604712138E0,7.659376860E-1,-1.894589186E0,1.663624763E0
2.609712138E0,8.411599398E-1,-1.773953557E0,1.607899666E0
2.614712138E0,9.289442897E-1,-1.616097927E0,1.445660591E0
2.619712138E0,9.867259860E-1,-1.404664516E0,1.152743340E0
2.624712138E0,1.055609584E0,-1.178046227E0,7.584285736E-1
2.629712138E0,1.113156319E0,-9.337841868E-1,2.908649445E-1
2.634712138E0,1.162936568E0,-7.075703144E-1,-1.976156235E-1
2.639712138E0,1.215589046E0,-4.965737462E-1,-7.102851868E-1
2.644712138E0,1.247352481E0,-3.142167330E-1,-1.240832329E0
2.649712138E0,1.233801484E0,-1.584858894E-1,-1.719492912E0
2.654712138E0,1.206116557E0,-3.311812878E-2,-2.170006752E0
2.659712138E0,1.121793985E0,6.210863590E-2,-2.543011665E0
2.664712138E0,1.011342883E0,1.211853027E-1,-2.880705833E0
2.669712138E0,9.147739410E-1,1.701707840E-1,-3.185217381E0
2.674712138E0,7.945432663E-1,1.662206650E-1,-3.432686806E0
2.679712138E0,6.608042717E-1,1.484320164E-1,-3.629183769E0
2.684712138E0,5.214117765E-1,1.330956221E-1,-3.778879166E0
2.689712138E0,3.905553222E-1,7.659041882E-2,-3.872044563E0
2.694712138E0,2.768415213E-1,-4.473209381E-3,-3.941410065E0
2.699712138E0,1.877163053E-1,-9.171724319E-2,-3.955384254E0
2.704712138E0,1.410148144E-1,-1.584140062E-1,-3.927916527E0
2.709712138E0,1.006366163E-1,-2.204818726E-1,-3.826751709E0
2.714712138E0,9.944477677E-2,-2.084589005E-1,-3.684730530E0
2.719712138E0,9.637811780E-2,-1.709697247E-1,-3.554985046E0
2.724712138E0,1.269162595E-1,-1.221152544E-1,-3.462976456E0
2.729712138E0,1.566074044E-1,-7.735526562E-2,-3.349964142E0
2.734712138E0,1.683371812E-1,-3.227722645E-2,-3.269663811E0
2.739712138E0,1.839183271E-1,-2.086377144E-2,-3.191731930E0
2.744712138E0,1.748209596E-1,-3.479564190E-2,-3.106879234E0
2.749712138E0,1.870268881E-1,-6.787896156E-2,-3.077098370E0
2.754712138E0,2.037265897E-1,-1.140320301E-1,-3.060781479E0
2.759712138E0,2.322764397E-1,-1.357452869E-1,-3.054141045E0
2.764712138E0,2.579784095E-1,-1.218384504E-1,-3.049430370E0
2.769712138E0,2.972754836E-1,-7.921373844E-2,-2.990359783E0
2.774712138E0,3.287966549E-1,-3.430926800E-2,-2.932851315E0
2.779712138E0,3.800218701E-1,2.204430103E-2,-2.857707977E0
2.784712138E0,4.401900768E-1,7.892107964E-2,-2.758269310E0
2.789712138E0,5.203949809E-1,1.400318146E-1,-2.645741463E0
2.794712138E0,5.897789598E-1,2.075139284E-1,-2.516270161E0
2.799712138E0,6.117079854E-1,2.460250854E-1,-2.349152565E0
2.804712138E0,5.928204060E-1,2.503038645E-1,-2.167364120E0
2.809712138E0,5.812565088E-1,2.512793541E-1,-2.002199650E0
2.814712138E0,5.590226650E-1,2.424551249E-1,-1.800723076E0
2.819712138E0,4.898375273E-1,2.157860994E-1,-1.602865219E0
2.824712138E0,3.945281506E-1,1.471785307E-1,-1.413539886E0
2.829712138E0,2.767817080E-1,9.230351448E-2,-1.243810654E0
2.834712138E0,1.458862722E-1,3.994143009E-2,-1.100448608E0
2.839712138E0,8.449882269E-3,1.506304741E-2,-1.003575325E0
2.844712138E0,-1.236883253E-1,2.546310425E-4,-9.399805069E-1
2.849712138E0,-2.577790022E-1,-2.862095833E-3,-9.045276642E-1
2.854712138E0,-3.710485101E-1,2.654612064E-2,-9.007654190E-1
2.859712138E0,-4.266696274E-1,9.492301941E-2,-9.040784836E-1
2.864712138E0,-4.360413551E-1,1.983805895E-1,-9.657173157E-1
2.869712138E0,-4.117355347E-1,3.501179218E-1,-1.072629929E0
2.874712138E0,-3.660873175E-1,5.213581324E-1,-1.168495178E0
2.879712138E0,-3.325312734E-1,7.119523287E-1,-1.234782219E0
2.884712138E0,-2.839385569E-1,8.689342737E-1,-1.232662201E0
2.889712138E0,-2.609765530E-1,9.726232290E-1,-1.186788559E0
2.894712138E0,-2.190685868E-1,1.026957393E0,-1.129864693E0
2.899712138E0,-1.737735569E-1,1.068020821E0,-1.063879967E0
2.904712138E0,-1.565776765E-1,1.085622430E0,-9.897146225E-1
2.909712138E0,-1.303233504E-1,1.075461268E0,-8.733148575E-1
2.914712138E0,-1.020754576E-1,1.042289257E0,-7.056865692E-1
2.919712138E0,-7.034468651E-2,1.027957916E0,-5.181550980E-1
2.924712138E0,-5.725562572E-3,1.029833555E0,-3.656835556E-1
2.929712138E0,4.450830817E-2,1.001781106E0,-2.385730743E-1
2.934712138E0,7.606098056E-2,9.799764156E-1,-9.379577637E-2
2.939712138E0,1.258797348E-1,9.423221350E-1,5.892848969E-2
2.944712138E0,1.703336537E-1,8.940280676E-1,2.141637802E-1
2.949712138E0,2.202366292E-1,8.212672472E-1,4.207658768E-1
2.954712138E0,2.467108667E-1,7.341786623E-1,7.042407990E-1
2.959712138E0,2.546736002E-1,6.410380602E-1,1.010254860E0
2.964712138E0,2.655265033E-1,5.452992916E-1,1.332210541E0
2.969712138E0,2.391775101E-1,4.974956512E-1,1.627611160E0
2.974712138E0,1.687283814E-1,4.927510023E-1,1.895044327E0
2.979712138E0,6.213992834E-2,5.507605076E-1,2.120508194E0
2.984712138E0,-3.025487065E-2,6.146191359E-1,2.243274689E0
2.989712138E0,-1.077830344E-1,6.725994349E-1,2.256523132E0
2.994712138E0,-1.526749879E-1,7.085900307E-1,2.180286407E0
2.999712138E0,-1.780910194E-1,7.136749029E-1,2.079603195E0
3.004712138E0,-2.142604440E-1,7.341430187E-1,1.967392921E0
3.009712138E0,-2.271821052E-1,7.730523348E-1,1.918672562E0
3.014712138E0,-2.133182436E-1,8.098986149E-1,1.871174812E0
3.019712138E0,-2.090052068E-1,8.631765842E-1,1.855449677E0
3.024712138E0,-2.337309420E-1,8.841085434E-1,1.890092850E0
3.029712138E0,-2.743753195E-1,8.715496063E-1,2.026716232E0
3.034712138E0,-3.124150336E-1,7.944746017E-1,2.223598480E0
3.039712138E0,-3.287504017E-1,6.343344450E-1,2.399520874E0
3.044712138E0,-3.712154925E-1,3.940100670E-1,2.619617462E0
3.049712138E0,-4.785640836E-1,7.334232330E-2,2.945099831E0
3.054712138E0,-6.293025017E-1,-2.548117042E-1,3.304635048E0
3.059712138E0,-8.181542754E-1,-5.821911693E-1,3.712378502E0
3.064712138E0,-1.041109085E0,-8.868455291E-1,4.012324333E0
3.069712138E0,-1.261486650E0,-1.138452649E0,4.161378860E0
3.074712138E0,-1.460945129E0,-1.305297375E0,4.086287498E0
3.079712138E0,-1.599040627E0,-1.347041607E0,3.771811485E0
3.084712138E0,-1.643203735E0,-1.296383739E0,3.212128639E0
3.089712138E0,-1.569011211E0,-1.129243493E0,2.443206787E0
3.094712138E0,-1.416756511E0,-8.483303189E-1,1.612473488E0
3.099712138E0,-1.229551315E0,-5.050861835E-1,7.882108688E-1
3.104712138E0,-1.012054563E0,-9.377765656E-2,5.661487579E-2
3.109712138E0,-7.568382025E-1,2.970827818E-1,-5.699157715E-1
3.114712138E0,-4.978868663E-1,6.669532061E-1,-1.024792671E0
3.119712138E0,-2.562393546E-1,9.597488642E-1,-1.252807617E0
3.124712138E0,-6.637111306E-2,1.170135498E0,-1.287238121E0
3.129712138E0,8.526185155E-2,1.300858259E0,-1.171805382E0
3.134712138E0,2.200501859E-1,1.311281204E0,-9.182462692E-1
3.139712138E0,2.922798693E-1,1.212073684E0,-4.886140823E-1
3.144712138E0,2.678939700E-1,1.009732723E0,4.781913757E-2
3.149712138E0,2.023328692E-1,6.786342859E-1,6.538791656E-1
3.154712138E0,9.363844991E-2,2.722012997E-1,1.271888733E0
3.159712138E0,-4.656848311E-2,-1.979581118E-1,1.807718277E0
3.164712138E0,-2.041910142E-1,-6.278814673E-1,2.268687248E0
3.169712138E0,-3.690194488E-1,-1.012734890E0,2.657947540E0
3.174712138E0,-5.088896751E-1,-1.310903072E0,2.948711395E0
3.179712138E0,-5.975396037E-1,-1.533374786E0,3.117777824E0
3.184712138E0,-6.463044882E-1,-1.653183699E0,3.125424385E0
3.189712138E0,-6.373620033E-1,-1.698150277E0,2.992511749E0
3.194712138E0,-5.906848907E-1,-1.663756132E0,2.699102402E0
3.199712138E0,-5.179150701E-1,-1.525271416E0,2.268586159E0
3.204712138E0,-4.532571435E-1,-1.316989899E0,1.738771439E0
3.209712138E0,-3.560126722E-1,-1.044883251E0,1.172392845E0
3.214712138E0,-2.402856797E-1,-7.643638849E-1,6.165380478E-1
3.219712138E0,-7.660870999E-2,-5.109241605E-1,7.131576538E-2
3.224712138E0,7.953710854E-2,-3.073548079E-1,-4.443674088E-1
3.229712138E0,1.790515929E-1,-9.560441971E-2,-9.179515839E-1
3.234712138E0,1.969515979E-1,6.850719452E-2,-1.385972977E0
3.239712138E0,1.443383545E-1,1.777231693E-1,-1.813108444E0
3.244712138E0,2.478259802E-2,2.522133589E-1,-2.150150299E0
3.249712138E0,-8.386228979E-2,2.636787891E-1,-2.408515930E0
3.254712138E0,-1.657062471E-1,2.322129011E-1,-2.600402355E0
3.259712138E0,-2.722235918E-1,1.678695679E-1,-2.786850929E0
3.264712138E0,-4.025620222E-1,1.049634218E-1,-2.942837238E0
3.269712138E0,-5.709643364E-1,3.336906433E-2,-3.090304375E0
3.274712138E0,-7.180265188E-1,-6.245577335E-2,-3.220666885E0
3.279712138E0,-8.063536286E-1,-1.485162973E-1,-3.332700729E0
3.284712138E0,-8.646116257E-1,-2.425302863E-1,-3.414702415E0
3.289712138E0,-8.982489109E-1,-3.094439507E-1,-3.473676682E0
3.294712138E0,-8.998346329E-1,-3.465319872E-1,-3.490142822E0
3.299712138E0,-9.113734961E-1,-3.441665173E-1,-3.447360516E0
3.304712138E0,-8.788272142E-1,-3.363810778E-1,-3.388339520E0
3.309712138E0,-7.993680239E-1,-3.229925632E-1,-3.319061279E0
3.314712138E0,-7.301704884E-1,-2.986841202E-1,-3.207305431E0
3.319712138E0,-6.445770264E-1,-2.616767883E-1,-3.081316471E0
3.324712138E0,-5.549461842E-1,-2.046518326E-1,-2.966633797E0
3.329712138E0,-4.543889761E-1,-9.907448292E-2,-2.914009094E0
3.334712138E0,-3.361853659E-1,2.138614655E-2,-2.892530918E0
3.339712138E0,-2.113306224E-1,1.711225510E-1,-2.868533611E0
3.344712138E0,-1.183813512E-1,3.087830544E-1,-2.854583263E0
3.349712138E0,-4.682600498E-2,4.290866852E-1,-2.806788445E0
3.354712138E0,-6.911158562E-3,5.022363663E-1,-2.723971844E0
3.359712138E0,1.280458272E-2,5.532813072E-1,-2.629370689E0
3.364712138E0,9.046033025E-3,5.660150051E-1,-2.502075672E0
3.369712138E0,-1.862548292E-2,5.561847687E-1,-2.367614746E0
3.374712138E0,-5.541519821E-2,5.464338064E-1,-2.183022499E0
3.379712138E0,-9.578973055E-2,5.212509632E-1,-2.012120247E0
3.384712138E0,-1.241390109E-1,4.604204893E-1,-1.851573944E0
3.389712138E0,-1.821288615E-1,4.075349569E-1,-1.677796364E0
3.394712138E0,-2.630592287E-1,3.505270481E-1,-1.459112167E0
3.399712138E0,-3.534173965E-1,3.112893105E-1,-1.208324432E0
3.404712138E0,-4.151667356E-1,2.656394243E-1,-9.436950684E-1
3.409712138E0,-4.961942732E-1,2.318254709E-1,-7.194347382E-1
3.414712138E0,-5.836017132E-1,2.163915634E-1,-5.371780396E-1
3.419712138E0,-6.524094939E-1,2.171776295E-1,-4.207849503E-1
3.424712138E0,-6.858724356E-1,2.183330059E-1,-3.548116684E-1
3.429712138E0,-6.560139656E-1,2.269846201E-1,-3.346958160E-1
3.434712138E0,-5.977455378E-1,2.460516691E-1,-3.017740250E-1
3.439712138E0,-5.438428521E-1,2.594397068E-1,-2.368526459E-1
3.444712138E0,-4.867853522E-1,2.843760252E-1,-1.364212036E-1
3.449712138E0,-4.243407547E-1,3.308053017E-1,-1.682949066E-2
3.454712138E0,-3.249439597E-1,3.696085215E-1,5.199718475E-2
3.459712138E0,-1.669035852E-1,3.817511797E-1,1.046571732E-1
3.464712138E0,-5.007009953E-2,4.117549658E-1,1.496009827E-1
3.469712138E0,5.355791003E-2,4.573639631E-1,2.107353210E-1
3.474712138E0,1.305662543E-1,4.828238487E-1,3.079786301E-1
3.479712138E0,2.005603462E-1,4.989099503E-1,4.199542999E-1
3.484712138E0,2.668958306E-1,4.779658318E-1,5.267810822E-1
3.489712138E0,3.221830428E-1,4.196444750E-1,6.333503723E-1
3.494712138E0,3.322340250E-1,3.315906525E-1,7.391633987E-1
3.499712138E0,3.413310945E-1,2.170741558E-1,8.574867249E-1
3.504712138E0,3.462914228E-1,1.024978161E-1,1.021737099E0
3.509712138E0,3.821638227E-1,-4.804551601E-2,1.210507393E0
3.514712138E0,4.189409018E-1,-1.948884726E-1,1.414364815E0
3.519712138E0,4.114166796E-1,-3.483899832E-1,1.629301071E0
3.524712138E0,3.673722148E-1,-4.382438660E-1,1.807040215E0
3.529712138E0,3.465617895E-1,-4.700924158E-1,1.939771652E0
3.534712138E0,3.452076316E-1,-4.749852419E-1,1.977041245E0
3.539712138E0,4.070408046E-1,-4.213631153E-1,1.949193954E0
3.544712138E0,4.540392756E-1,-3.575158119E-1,1.828320503E0
3.549712138E0,4.901428223E-1,-2.571542263E-1,1.691707611E0
3.554712138E0,5.080371499E-1,-1.280109882E-1,1.532639503E0
3.559712138E0,5.194767714E-1,2.161264420E-2,1.385309219E0
3.564712138E0,5.913030505E-1,1.667768955E-1,1.279672623E0
3.569712138E0,6.904010177E-1,2.927650213E-1,1.239805222E0
3.574712138E0,7.462354898E-1,3.990803957E-1,1.264047623E0
3.579712138E0,7.996326089E-1,4.827778339E-1,1.354501724E0
3.584712138E0,8.290048242E-1,4.846684933E-1,1.525040627E0
3.589712138E0,8.077702522E-1,4.133976698E-1,1.784012794E0
3.594712138E0,7.304787636E-1,2.481386662E-1,2.102226257E0
3.599712138E0,6.147262454E-1,1.356577873E-2,2.458016396E0
3.604712138E0,4.722336233E-1,-2.902570963E-1,2.827278137E0
3.609712138E0,3.240143061E-1,-6.329544783E-1,3.203535080E0
3.614712138E0,1.167230010E-1,-9.804079533E-1,3.641094208E0
3.619712138E0,-1.212604120E-1,-1.260724425E0,4.099147797E0
3.624712138E0,-3.710347712E-1,-1.445801735E0,4.469027519E0
3.629712138E0,-5.964428186E-1,-1.509729385E0,4.674569130E0
3.634712138E0,-7.741364241E-1,-1.492319107E0,4.615222931E0
3.639712138E0,-8.717076182E-1,-1.354252100E0,4.341172218E0
3.644712138E0,-8.687133789E-1,-1.175941706E0,3.878282547E0
3.649712138E0,-7.745478153E-1,-9.796615243E-1,3.218383789E0
3.654712138E0,-6.231452227E-1,-7.451626062E-1,2.477378845E0
3.659712138E0,-4.046147466E-1,-5.389012694E-1,1.763693810E0
3.664712138E0,-1.814441830E-1,-3.326910734E-1,1.158213615E0
3.669712138E0,4.292062670E-2,-1.707202792E-1,6.490688324E-1
3.674712138E0,2.708344758E-1,-6.122064590E-2,2.559738159E-1
3.679712138E0,4.746867418E-1,-6.973743439E-4,-4.891967773E-2
3.684712138E0,6.501440406E-1,4.089045525E-2,-2.483243942E-1
3.689712138E0,7.917112112E-1,5.132651329E-2,-2.986011505E-1
3.694712138E0,8.946160674E-1,6.610274315E-3,-2.845611572E-1
3.699712138E0,9.774788022E-1,-9.549778700E-2,-2.073192596E-1
3.704712138E0,1.059239030E0,-2.091475725E-1,-1.043415070E-1
3.709712138E0,1.117276311E0,-3.371844292E-1,9.154319763E-3
3.714712138E0,1.171564579E0,-4.689042568E-1,6.212902069E-2
3.719712138E0,1.198654532E0,-5.736824274E-1,1.163196564E-1
3.724712138E0,1.233199239E0,-6.787949800E-1,2.013740540E-1
3.729712138E0,1.227313519E0,-7.348857522E-1,3.284568787E-1
3.734712138E0,1.252574444E0,-7.455718517E-1,4.567661285E-1
3.739712138E0,1.274499655E0,-7.505543232E-1,6.190338135E-1
3.744712138E0,1.291171670E0,-7.440967560E-1,7.687187195E-1
3.749712138E0,1.335322380E0,-7.302948236E-1,8.513689041E-1
3.754712138E0,1.392916799E0,-6.728357673E-1,7.967834473E-1
3.759712138E0,1.440286279E0,-5.924329162E-1,6.313991547E-1
